447	5	In Chemistry, how many isomers does Butanol (C4H9OH) have?	4
448	5	In Topology, the complement of an open set is a closed set.	True
449	5	In the Scoville scale, what is the hottest chemical?	Resiniferatoxin
450	5	In the periodic table, Potassium's symbol is the letter K.	True
451	5	Jaguar Cars was previously owned by which car manfacturer?	Ford
452	5	Kangaroos keep food in their pouches next to their children.	False
453	5	Laserjet and inkjet printers are both examples of what type of printer?	Non-impact printer
454	5	Like with the Neanderthals, Homo sapiens sapiens also interbred with the Denisovans.	True
455	5	Muscle fiber is constructed of bundles small long organelles called what?	Myofibrils
456	5	On Twitter, what was the original character limit for a Tweet?	140
457	5	On which computer hardware device is the BIOS chip located?	Motherboard
458	5	On which mission did the Space Shuttle Columbia break up upon re-entry?	STS-107
459	5	Steel is an alloy of Iron and Carbon.	True
460	5	The C programming language was created by this American computer scientist. 	Dennis Ritchie
461	5	The Harvard architecture for micro-controllers added which additional bus?	Instruction
462	5	The Killer Whale is considered a type of dolphin.	True
463	5	The Sun is considered a star.	True
464	5	The T-Mobile Sidekick smartphone is a re-branded version of the Danger Hiptop.	True
465	5	The Windows 7 operating system has six main editions.	True
466	5	The common software-programming acronym "I18N" comes from the term "Interlocalization".	False
467	5	The decimal number 31 in hexadecimal would be what?	1F
468	5	The dish Fugu, is made from what family of fish?	Pufferfish
469	5	The echidna is a monotreme.	True
470	5	The first dual-core CPU was the Intel Pentium D.	False
471	5	The human heart has how many chambers?	4
472	5	The name of technology company HP stands for what?	Hewlett-Packard
473	5	The programming language 'Swift' was created to replace what other programming language?	Objective-C
474	5	What are rhino's horn made of?	Keratin
475	5	What car manufacturer gave away their patent for the seat-belt in the interest of saving lives?	Volvo
476	5	What cell organelle is known as "the powerhouse of the cell?"	Mitochondria
477	5	What country was the Trabant 601 manufactured in?	East Germany
478	5	What does "hippopotamus" mean and in what langauge?	River Horse (Greek)
479	5	What does GPS stand for?	Global Positioning System
480	5	What element on the periodic table has 92 electrons?	Uranium
481	5	What five letter word is the motto of the IBM Computer company?	Think
482	5	What genetic disease is caused by having an extra Y chromosome (XYY)?	Jacob's Syndrome
483	5	What internet protocol was documented in RFC 1459?	IRC
484	5	What is radiation measured in?	Gray 
485	5	What is the "powerhouse" of the Eukaryotic animal cell?	Mitochondria
486	5	What is the area of a circle with a diameter of 20 inches if = 3.1415?	314.15 Inches
487	5	What is the average amount of chinchillas born into a single litter?	2-3
488	5	What is the average lifespan of a domestic rabbit?	8-12 years
489	5	What is the derivative of Acceleration with respect to time?	Jerk
490	5	What is the first Mersenne prime exponent over 1000?	1279
491	5	What is the fourth digit of ?	1
492	5	What is the hottest planet in the Solar System?	Venus
493	5	What is the mathematical formula of Ohm's law?	V = I*R
494	5	What is the molecular formula of Ozone?	O3
495	5	What is the name for a male bee that comes from an unfertilized egg?	Drone
496	5	What is the name given to layer 4 of the Open Systems Interconnection (ISO) model?	Transport
497	5	What is the name of the Supermassive Black Hole in the centre of the Milky Way?	Sagittarius A*
498	5	What is the name of the default theme that is installed with Windows XP?	Luna
499	5	What is the only Millennium Prize Problem that has been solved so far?	Poincare conjecture
500	5	What is the powerhouse of the cell?	Mitochondria
501	5	What is the primary addictive substance found in tobacco?	Nicotine
502	5	What is the scientific name of the Common Chimpanzee?	Pan troglodytes
503	5	What is the speed of light in a vacuum?	299,792,458 m/s
504	5	What is the standard SI unit for distance?	Metre
505	5	What lies at the center of our galaxy?	A black hole
506	5	What manufacturer made the car used in Back to the Future?	DeLorean
507	5	What polymer is used to make CDs, safety goggles and riot shields?	Polycarbonate
508	5	What scientific family does the Aardwolf belong to?	Hyaenidae
509	5	What scientific suborder does the family Hyaenidae belong to?	Feliformia
510	5	What type of creature is a Bonobo?	Ape
511	5	What type of function is x2+2x+1?	Quadratic
512	5	What vulnerability ranked #1 on the OWASP Top 10 in 2013?	Injection 
513	5	What was the name of the Ethiopian Wolf before they knew it was related to wolves?	Simien Jackel
514	5	What's the square root of 49?	7
515	5	Which Audi does not use Haldex based all wheel drive system?	Audi A8
516	5	Which Variable Valve Timing technology is used by BMW?	VANOS
517	5	Which car brand does NOT belong to General Motors?	Ford
518	5	Which car tire manufacturer is famous for its "P Zero" line?	Pirelli
519	5	Which class of animals are newts members of?	Amphibian
520	5	Which coding language was the #1 programming language in terms of usage on GitHub in 2015?	JavaScript
521	5	Which company was established on April 1st, 1976 by Steve Jobs, Steve Wozniak and Ronald Wayne?	Apple
522	5	Which element has the atomic number of 7?	Nitrogen
523	5	Which internet company began life as an online bookstore called 'Cadabra'?	Amazon
524	5	Which is the longest bone in the human body? 	Femur
525	5	Which planet did the "Viking 1" spacecraft send surface images of, starting in 1976?	Mars
526	5	Who is the founder of Palantir?	Peter Thiel
527	5	Who is the original author of the realtime physics engine called PhysX?	NovodeX
528	5	Who patented a steam engine that produced continuous rotary motion?	James Watt
529	6	"Stadium of Light" is the home stadium for which soccer team?	Sunderland FC
530	6	A stimpmeter measures the speed of a ball over what surface?	Golf Putting Green
531	6	At which bridge does the annual Oxford and Cambridge boat race start?	Putney
532	6	At which race was the 2018 F1 Drivers Championship won?	Mexico
533	6	Edson Arantes do Nascimento is the full name of which legendary football player?	Pele
534	6	Etihad Stadium is the home stadium for which team?	Manchester City
535	6	Hockey player Wayne Gretzky was born in what Canadian province?	Ontario
536	6	How many French Open's did Bjorn Borg win?	6
537	6	How many players are there in an association football/soccer team?	11
538	6	How many scoring zones are there on a conventional dart board?	82
539	6	How many soccer players should be on the field at the same time?	22
540	6	How many times did Martina Navratilova win the Wimbledon Singles Championship?	Nine
541	6	In 2016, who won the Formula 1 World Constructor's Championship for the third time in a row?	Mercedes-AMG Petronas
542	6	In Canadian football, scoring a rouge is worth how many points?	1
543	6	In Rugby League, performing a "40-20" is punished by a free kick for the opposing team.	False
544	6	In a game of snooker, what colour ball is worth 3 points?	Green
545	6	In baseball, how many fouls are an out?	0
546	6	In bowling, what is the term used for getting three consecutive strikes?	Turkey
547	6	In golf, what name is given to a hole score of two under par?	Eagle
548	6	In the 2014 FIFA World Cup, what was the final score in the match Brazil - Germany?	1-7
549	6	In what country were the 2014 Winter Olympics held in the town of Sochi?	Russia
550	6	In what sport is a "shuttlecock" used?	Badminton
551	6	Josh Mansour is part of what NRL team?	Penrith Panthers
552	6	Prior to 2018, which car company is the only Japanese company which won the 24 Hours of Le Mans?	Mazda
553	6	Roger Federer is a famous soccer player.	False
554	6	Shaquille O'Neal has only made one three pointer in his career.	True
555	6	Soccer player Cristiano Ronaldo opened a museum dedicated to himself.	True
556	6	Tennis was once known as Racquetball.	False
557	6	The AHL affiliate team of the Boston Bruins is named what?	Providence Bruins
558	6	The F1 season of 1994 is remembered for what tragic event?	Death of Ayrton Senna (San Marino)
559	6	The Los Angeles Dodgers were originally from what U.S. city?	Brooklyn
560	6	The Mazda 787B won the 24 Hours of Le Mans in what year?	1991
561	6	The Olympics tennis court is a giant green screen.	True
562	6	The first episode of WWF Monday Night RAW aired on January 11, 1990.	False
563	6	The song "Three Lions" by the Lightning Seeds was made for which major football event in 1996?	European Championships
564	6	There are a total of 20 races in Formula One 2016 season.	False
565	6	What country hosted the 2014 Winter Olympics?	Russia
566	6	What cricketing term denotes a batsman being dismissed with a score of zero?	Duck
567	6	What is Tiger Woods' all-time best career golf-score?	61
568	6	What is the full name of the footballer "Cristiano Ronaldo"?	Cristiano Ronaldo dos Santos Aveiro
569	6	What is the highest belt you can get in Taekwondo?	Black
570	6	What is the most common type of pitch thrown by pitchers in baseball?	Fastball
571	6	What is the name of Manchester United's home stadium?	Old Trafford
572	6	What is the nickname of Northampton town's rugby union club?	Saints
573	6	What is the oldest team in Major League Baseball?	Atlanta Braves
574	6	What is "The Sport of Kings"?	Horse Racing
575	6	What national team won the 2016 edition of UEFA European Championship?	Portugal
576	6	What national team won the first UEFA Nations League?	Portugal
577	6	What sport features the terms love, deuce, match and volley?	Tennis
578	6	What team did England beat in the semi-final stage to win in the 1966 World Cup final?	Portugal
579	6	What team did England beat to win in the 1966 World Cup final?	West Germany
580	6	What tool lends it's name to a last-stone advantage in an end in Curling?	Hammer
581	6	What was Sir Donald Bradman's batting average in test matches?	99.94
582	6	What was the final score of the Germany vs. Brazil 2014 FIFA World Cup match?	7 - 1
583	6	What was the year of estabilishment of the Bari Italian Football Club?	1908
584	6	What year was hockey legend Wayne Gretzky born?	1961
585	6	When was the FC Schalke 04 founded?	1904
586	6	When was the first official international game played?	1872
587	6	Where was the Games of the XXII Olympiad held?	Moscow
588	6	Which African American is in part responsible for integrating  Major League baseball?	Jackie Robinson
589	6	Which English football club has the nickname 'The Foxes'?	Leicester City
590	6	Which Formula 1 driver switched teams in the middle of the 2017 season?	Carlos Sainz Jr.
591	6	Which Formula One driver was nicknamed 'The Professor'?	Alain Prost
592	6	Which German sportswear company's logo is the 'Formstripe'?	Puma
593	6	Which boxer was banned for taking a bite out of Evander Holyfield's ear in 1997?	Mike Tyson
594	6	Which car manufacturer won the 2016 24 Hours of Le Mans?	Porsche
595	6	Which car manufacturer won the 2017 24 Hours of Le Mans?	Porsche
596	6	Which country did Kabaddi, a contact sport involving tackling, originate from?	India
597	6	Which country hosted the 2018 FIFA World Cup?	Russia
598	6	Which country hosted the 2020 Summer Olympics?	Japan
599	6	Which country hosted the 2022 FIFA World Cup?	Qatar
600	6	Which country is hosting the 2022 FIFA World Cup?	Qatar
601	6	Which country produced football players such as Cafu, Roberto Carlos and Pele?	Brazil
602	6	Which country won the 2018 FIFA World Cup hosted in Russia?	France
603	6	Which darts player has won the most World Championship titles?	Phil Taylor
604	6	Which driver has been the Formula 1 world champion for a record 7 times?	Michael Schumacher
605	6	Which is Kenesisa Bekele's personal best at marathon?	2:01:41
606	6	Which nation hosted the FIFA World Cup in 2006?	Germany
607	6	Which player "kung-fu kicked" a Crystal Palace fan in January 1995?	Eric Cantona
608	6	Which portuguese island is soccer player Cristiano Ronaldo from?	Madeira
609	6	Which soccer team won the Copa America 2015 Championship ?	Chile
610	6	Which soccer team won the Copa America Centenario 2016?	Chile
611	6	Which sport is NOT traditionally played during the Mongolian Naadam festival?	American Football
612	6	Which team won 2014 FIFA World Cup in Brazil?	Germany
613	6	Which year did Jenson Button won his first ever Formula One World Drivers' Championship?	2009
614	6	Who did Steven Gerrard win the Champions League with?	Liverpool
615	6	Who has played the most tournaments in the German national soccer team?	Lothar Matthaus
616	6	Who has played the most tournaments on the Brazilian national soccer team?	Cafu
617	6	Who is Manchester United's leading appearance maker?	Ryan Giggs
618	6	Who is often called "the Maestro" in the men's tennis circuit?	Roger Federer
619	6	Who was the British professional wrestler Shirley Crabtree better known as?	Big Daddy
620	6	Who was the top scorer of the 2014 FIFA World Cup?	James Rodriguez
621	6	Who was the topscorer for England national football team?	Wayne Rooney
622	6	Who won the "Champions League" in 1999?	Manchester United
623	6	Who won the 1994 San Marino Grand Prix, the race in which Ayrton Senna was killed?	Michael Schumacher
624	6	Who won the 1998 Daytona 500?	Dale Earnhardt
625	6	Who won the 2015 College Football Playoff (CFP) National Championship? 	Ohio State Buckeyes
626	6	Who won the 2015 Formula 1 World Championship?	Lewis Hamilton
627	6	Who won the 2016 Formula 1 World Driver's Championship?	Nico Rosberg
628	6	Who won the 2017 Formula One World Drivers' Championship?	Lewis Hamilton
629	6	Who won the 2018 Monaco Grand Prix?	Daniel Ricciardo
630	6	Who won the UEFA Champions League in 2016?	Real Madrid C.F.
631	6	Who won the UEFA Champions League in 2017?	Real Madrid C.F.
632	6	With which doubles partner did John McEnroe have most success?	Peter Fleming
633	7	"Nephelococcygia" is the practice of doing what? 	Finding shapes in clouds
634	7	"Santa Claus" is a variety of melon.	True
635	7	A pasodoble is a type of Italian pasta sauce.	False
636	7	Albert Einstein had trouble with mathematics when he was in school.	False
637	7	Amsterdam Centraal station is twinned with what station?	London Liverpool Street
638	7	Antibiotics are generally taken to combat what?	Bacterial infections
639	7	Area 51 is located in which US state?	Nevada
640	7	Bob and Mike Bryan were well known brothers in which sport?	Tennis
641	7	Coleslaw originated from which European country?	The Netherlands
642	7	De Eemhof, Port Zelande and Het Heijderbos are holiday villas owned by what company?	Center Parcs
643	7	Ecuador uses the Mexican Peso as its currency.	False
644	7	Fast food restaurant chains Carl's Jr. and Hardee's are owned by the same company.	True
645	7	Foie gras is a French delicacy typically made from what part of a duck or goose?	Liver
646	7	Gouda cheese is from which European country?	The Netherlands
647	7	Haggis is traditionally ate on Burns Night.	True
648	7	How many colors are there in a rainbow?	7
649	7	How many furlongs are there in a mile?	Eight
650	7	How many letters are there in the English alphabet?	26
651	7	How tall is the Burj Khalifa?	2,722 ft
652	7	If someone said "you are olid", what would they mean?	You smell extremely unpleasant.
653	7	If you are caught "Goldbricking", what are you doing wrong?	Slacking
654	7	If you planted the seeds of Quercus robur, what would grow?	Trees
655	7	In 2013 how much money was lost by Nigerian scams?	$12.7 Billion
656	7	In a standard Gregorian calendar, how many months begin with the letter 'J'?	Three
657	7	In a standard set of playing cards, which is the only king without a moustache?	Hearts
658	7	In the English language, what is the name of the "&" character?	Ampersand
659	7	In what year did Canada stop producing the penny?	2012
660	7	In which country was the 1992 Summer Olympics Games held?	Spain
661	7	In which fast food chain can you order a Jamocha Shake?	Arby's
662	7	Is a dog a mammal?	True
663	7	Kraft "Cheez Whiz" contains cheese culture, but doesn't actually contain cheese	True
664	7	Named after the mallow flower, mauve is a shade of what?	Purple
665	7	On a dartboard, what number is directly opposite No. 1?	19
666	7	Only 9% of US Households owned a television in 	1950
667	7	Pluto is a planet.	False
668	7	Pure water effectively conducts electricity 	False
669	7	Red Vines is a brand of what type of candy?	Licorice
670	7	Terry Gilliam was an animator that worked with which British comedy group?	Monty Python
671	7	The American company "Campbell's" is most well known for making what food product?	Canned soups
672	7	The French word to travel is "Travail"	False
673	7	The Happy Face was created by commercial artist Harvey Ball.	True
674	7	The Mexican Beer "Corona" is what type of beer?	Pale Lager
675	7	The New York Subway is the oldest underground in the world.	False
676	7	The Original Jack-o-Lanterns were actually hollowed out turnips.	True
677	7	The Swedish word "Grunka" means what in English?	Thing
678	7	The drug cartel run by Pablo Escobar originated in which South American city?	Medellin
679	7	The lesser-known continuation of the saying "Curiosity killed the cat..." is:	"...but satisfaction brought it back."
680	7	The mitochondria is the powerhouse of the cell.	True
681	7	The vapor produced by e-cigarettes is actually water.	False
682	7	The word "dozen" usually refers to a group of how many objects?	12
683	7	The words "bungalow" and "shampoo" originate from the languages of which country?	India
684	7	This Ghanaian entrepreneur is a pioneer of microlending.	Esther Afua Ocloo
685	7	This field is sometimes known as "The Dismal Science."	Economics
686	7	This is the correct spelling of "Supercalifragilisticexpialidocious".	True
687	7	To which language family does Kazakh belong?	Turkic
688	7	What airline was the owner of the plane that crashed off the coast of Nova Scotia in 1998?	Swiss Air
689	7	What alcoholic drink is made from molasses?	Rum
690	7	What do sailors call the front of a boat?	Bow
691	7	What do sailors call the right side of a boat?	Starboard
692	7	What does a funambulist walk on?	A Tight Rope
693	7	What does the F stand for in the FBI?	Federal
694	7	What does the Latin phrase "Veni, vidi, vici" translate into English?	I came, I saw, I conquered
695	7	What fast food chain has the most locations globally? 	Subway
696	7	What fruit is a traditional ingredient of a Black Forest Gateau?	Cherries
697	7	What is Cuba's official, most widely spoken language?	Spanish
698	7	What is Cynophobia the fear of?	Dogs
699	7	What is H2O?	Water
700	7	What is Tasmania?	An Australian State
701	7	What is a Burgee?	A flag
702	7	What is on display in the Madame Tussaud's museum in London?	Wax sculptures
703	7	What is the Portuguese word for "Brazil"?	Brasil
704	7	What is the currency of India and Pakistan as well as a few other Asian countries?	Rupee
705	7	What is the defining characteristic of someone who is described as hirsute?	Hairy
706	7	What is the famous Papa John's last name?	Schnatter
707	7	What is the largest organ of the human body?	Skin
708	7	What is the most frequently used letter in the english alphabet?	E
709	7	What is the name of the Jewish New Year?	Rosh Hashanah
710	7	What is the name of the currency used in Ethiopia?	Birr
711	7	What is the nickname of the US state of California?	Golden State
712	7	What is the romanized Arabic word for "moon"?	Qamar
713	7	What is the romanized Japanese word for "university"?	Daigaku
714	7	What is the shape of the toy invented by Hungarian professor Erno Rubik?	Cube
715	7	What machine element is located in the center of fidget spinners?	Bearings
716	7	What nation produces roughly 40% of the world's vanilla?	Madagascar
717	7	What organ of the body produces bile?	Liver
718	7	What was Bank of America originally established as?	Bank of Italy
719	7	What was the destination of the missing flight MH370?	Beijing
720	7	What was the third country to have a McDonald's restaurant?	Costa Rica
721	7	When did the website "Facebook" launch?	2004
722	7	When one is "envious", they are said to be what color?	Green
723	7	When someone is cowardly, they are said to have what color belly?	Yellow
724	7	When was Pong released?	November 29, 1972
725	7	When you cry in space, your tears stick to your face.	True
726	7	Where in La Coruna (Spain) is the headquarters of "Inditex", the biggest fashion group in the world?	Arteijo
727	7	Which American-owned brewery led the country in sales by volume in 2015?	D. G. Yuengling and Son, Inc
728	7	Which country has the Union Jack in its flag?	New Zealand
729	7	Which country, not including Japan, has the most people of Japanese descent?	Brazil
730	7	Which is the most popular spoken language in the Southern Hemisphere?	Portuguese
731	7	Which mountain has the highest peak in Africa?	Mount Kilimanjaro, Tanzania
732	7	Which mountain has the highest peak in Australia?	Mount Kosciuszko, New South Wales
733	7	Which mountain has the highest peak in Europe?	Mount Elbrus, Russia
734	7	Which product did Nokia, the telecommunications company, originally sell?	Paper
735	7	Which slogan did the fast food company, McDonald's, use before their "I'm Lovin' It" slogan?	We Love to See You Smile
736	7	Which type of cutlery is most suited for eating soup?	Spoon
737	7	Who is depicted on the US hundred dollar bill?	Benjamin Franklin
738	7	Who played General Aladeen in The Dictator?	Sacha Baron Cohen
739	7	Why is the night sky dark? 	The universe is finite in age and size
740	7	Xanthophobia is the fear of what color?	Yellow
